Category 1,Category  2,Product Name,Product Style,Product Description,ADV Image 1,ADV Image 2,SKU,Image,Short Description,Barcode,Size,Material,Color,Icon 1,Icon 2,Icon 3,Price
,,"Premium Cedar Stockade Single Gate - WGSTOCKPRC34, D_WGSTOCKPRC34.pdf",variation, Premium Cedar Stockade Single Gate,S_WGSTOCKPRC64.jpg,,WGSTOCKPRC34,S_WGSTOCKPRC64.jpg,"36""H x 48""W Premium Cedar Stockade Single Gate",12601,"36""H x 48""W ",,,,,,183.86
,,"Premium Cedar Stockade Single Gate - WGSTOCKPRC54, D_WGSTOCKPRC54.pdf",variation, Premium Cedar Stockade Single Gate,S_WGSTOCKPRC64.jpg,,WGSTOCKPRC54,S_WGSTOCKPRC64.jpg,"60""Hx48""W Premium Cedar Stockade Single Gate",12602,"60""Hx48""W ",,,,,,264.33
,,"Premium Cedar Stockade Single Gate - WGSTOCKPRC64, D_WGSTOCKPRC64.pdf",variation, Premium Cedar Stockade Single Gate,S_WGSTOCKPRC64.jpg,,WGSTOCKPRC64,S_WGSTOCKPRC64.jpg,"72""Hx48""W Premium Cedar Stockade Single Gate",12603,"72""Hx48""W ",,,,,,275.1
,,"Premium Cedar Stockade Single Gate - WGSTOCKPRC84, D_WGSTOCKPRC84.pdf",variation, Premium Cedar Stockade Single Gate,S_WGSTOCKPRC64.jpg,,WGSTOCKPRC84,S_WGSTOCKPRC64.jpg,"96""Hx48""W Premium Cedar Stockade Single Gate",12604,"96""Hx48""W ",,,,,,306.98
,,"Premium Cedar Stockade Double Gate - DDSTOCKPRC410, D_DDSTOCKPRC410.pdf",variation, Premium Cedar Stockade Double Gate,S_DDSTOCKPRC610.jpg,,DDSTOCKPRC410,S_DDSTOCKPRC610.jpg,"48""Hx120""W Premium Cedar Stockade Double Gate",12606,"48""Hx120""W ",,,,,,456.21
,,"Premium Cedar Stockade Double Gate - DDSTOCKPRC310, D_DDSTOCKPRC310.pdf",variation, Premium Cedar Stockade Double Gate,S_DDSTOCKPRC610-1.jpg,,DDSTOCKPRC310,S_DDSTOCKPRC610-1.jpg,"36""H x 120""W Premium Cedar Stockade Double Gate",12607,"36""H x 120""W ",,,,,,389.94
,,"Premium Cedar Stockade Double Gate - DDSTOCKPRC510, D_DDSTOCKPRC510.pdf",variation, Premium Cedar Stockade Double Gate,S_DDSTOCKPRC610.jpg,,DDSTOCKPRC510,S_DDSTOCKPRC610.jpg,"60""Hx120""W Premium Cedar Stockade Double Gate",12608,"60""Hx120""W ",,,,,,550.21
,,"Premium Cedar Stockade Double Gate - DDSTOCKPRC610, D_DDSTOCKPRC610.pdf",variation, Premium Cedar Stockade Double Gate,S_DDSTOCKPRC610.jpg,,DDSTOCKPRC610,S_DDSTOCKPRC610.jpg,"72""Hx120""W Premium Cedar Stockade Double Gate",12609,"72""Hx120""W ",,,,,,584.79
,,"Premium Cedar Stockade Double Gate - DDSTOCKPRC810, D_DDSTOCKPRC810.pdf",variation, Premium Cedar Stockade Double Gate,S_DDSTOCKPRC610.jpg,,DDSTOCKPRC810,S_DDSTOCKPRC610.jpg,"96""Hx120""W Premium Cedar Stockade Double Gate",12610,"96""Hx120""W ",,,,,,702.71
,,"Scalloped Cedar Stockade Fence Panel - STOCKSTSC48, D_STOCKSTSC48.pdf",variation, Scalloped Cedar Stockade Fence Panel,S_STOCKSTSC68.jpg,,STOCKSTSC48,S_STOCKSTSC68.jpg,"48""Hx96""W Scalloped Cedar Stockade Fence Panel",12612,"48""Hx96""W ",,,,,,91.49
,,"Scalloped Cedar Stockade Fence Panel - STOCKSTSC38, D_STOCKSTSC38.pdf",variation, Scalloped Cedar Stockade Fence Panel,S_STOCKSTSC68.jpg,,STOCKSTSC38,S_STOCKSTSC68.jpg,"36""H x 96""W Scalloped Cedar Stockade Fence Panel",12613,"36""H x 96""W ",,,,,,88.58
,,"Scalloped Cedar Stockade Fence Panel - STOCKSTSC58, D_STOCKSTSC58.pdf",variation, Scalloped Cedar Stockade Fence Panel,S_STOCKSTSC68.jpg,,STOCKSTSC58,S_STOCKSTSC68.jpg,"60""Hx96""W Scalloped Cedar Stockade Fence Panel",12614,"60""Hx96""W ",,,,,,147.53
,,"Scalloped Cedar Stockade Fence Panel - STOCKSTSC68, D_STOCKSTSC68.pdf",variation, Scalloped Cedar Stockade Fence Panel,S_STOCKSTSC68.jpg,,STOCKSTSC68,S_STOCKSTSC68.jpg,"72""Hx96""W Scalloped Cedar Stockade Fence Panel",12615,"72""Hx96""W ",,,,,,147.53
,,"Scalloped Cedar Stockade Fence Panel - STOCKSTSC88, D_STOCKSTSC88.pdf",variation, Scalloped Cedar Stockade Fence Panel,S_STOCKSTSC68.jpg,,STOCKSTSC88,S_STOCKSTSC68.jpg,"96""Hx96""W Scalloped Cedar Stockade Fence Panel",12616,"96""Hx96""W ",,,,,,202.09
,,"Scalloped Cedar Stockade Single Gate - WGSTOCKSTSC44, D_WGSTOCKSTSC44.pdf",variation, Scalloped Cedar Stockade Single Gate,S_WGSTOCKSTSC64.jpg,,WGSTOCKSTSC44,S_WGSTOCKSTSC64.jpg,"48""Hx48""W Scalloped Cedar Stockade Single Gate",12618,"48""Hx48""W ",,,,,,224.67
,,"Scalloped Cedar Stockade Single Gate - WGSTOCKSTSC34, D_WGSTOCKSTSC34.pdf",variation, Scalloped Cedar Stockade Single Gate,S_WGSTOCKSTSC64.jpg,,WGSTOCKSTSC34,S_WGSTOCKSTSC64.jpg,"36""H x 48""W Scalloped Cedar Stockade Single Gate",12619,"36""H x 48""W ",,,,,,189.42
,,"Scalloped Cedar Stockade Single Gate - WGSTOCKSTSC54, D_WGSTOCKSTSC54.pdf",variation, Scalloped Cedar Stockade Single Gate,S_WGSTOCKSTSC64.jpg,,WGSTOCKSTSC54,S_WGSTOCKSTSC64.jpg,"60""Hx48""W Scalloped Cedar Stockade Single Gate",12620,"60""Hx48""W ",,,,,,271.67
,,"Scalloped Cedar Stockade Single Gate - WGSTOCKSTSC64, D_WGSTOCKSTSC64.pdf",variation, Scalloped Cedar Stockade Single Gate,S_WGSTOCKSTSC64.jpg,,WGSTOCKSTSC64,S_WGSTOCKSTSC64.jpg,"72""Hx48""W Scalloped Cedar Stockade Single Gate",12621,"72""Hx48""W ",,,,,,282.45
,,"Scalloped Cedar Stockade Single Gate - WGSTOCKSTSC84, D_WGSTOCKSTSC84.pdf",variation, Scalloped Cedar Stockade Single Gate,S_WGSTOCKSTSC64.jpg,,WGSTOCKSTSC84,S_WGSTOCKSTSC64.jpg,"96""Hx48""W Scalloped Cedar Stockade Single Gate",12622,"96""Hx48""W ",,,,,,314.33
,,"Scalloped Cedar Stockade Double Gate - DDSTOCKSTSC410, D_DDSTOCKSTSC410.pdf",variation, Scalloped Cedar Stockade Double Gate,S_DDSTOCKSTSC610.jpg,,DDSTOCKSTSC410,S_DDSTOCKSTSC610.jpg,"48""Hx120""W Scalloped Cedar Stockade Double Gate",12624,"48""Hx120""W ",,,,,,463.55
,,"Scalloped Cedar Stockade Double Gate - DDSTOCKSTSC310, D_DDSTOCKSTSC310.pdf",variation, Scalloped Cedar Stockade Double Gate,S_DDSTOCKSTSC610.jpg,,DDSTOCKSTSC310,S_DDSTOCKSTSC610.jpg,"36""H x 120""W Scalloped Cedar Stockade Double Gate",12625,"36""H x 120""W ",,,,,,395.5
,,"Scalloped Cedar Stockade Double Gate - DDSTOCKSTSC510, D_DDSTOCKSTSC510.pdf",variation, Scalloped Cedar Stockade Double Gate,S_DDSTOCKSTSC610.jpg,,DDSTOCKSTSC510,S_DDSTOCKSTSC610.jpg,"60""Hx120""W Scalloped Cedar Stockade Double Gate",12626,"60""Hx120""W ",,,,,,557.55
,,"Scalloped Cedar Stockade Double Gate - DDSTOCKSTSC610, D_DDSTOCKSTSC610.pdf",variation, Scalloped Cedar Stockade Double Gate,S_DDSTOCKSTSC610.jpg,,DDSTOCKSTSC610,S_DDSTOCKSTSC610.jpg,"72""Hx120""W Scalloped Cedar Stockade Double Gate",12627,"72""Hx120""W ",,,,,,592.14
,,"Scalloped Cedar Stockade Double Gate - DDSTOCKSTSC810, D_DDSTOCKSTSC810.pdf",variation, Scalloped Cedar Stockade Double Gate,S_DDSTOCKSTSC610.jpg,,DDSTOCKSTSC810,S_DDSTOCKSTSC610.jpg,"96""Hx120""W Scalloped Cedar Stockade Double Gate",12628,"96""Hx120""W ",,,,,,711.52
,,"Cedar Lincoln Solid Fence Panel - CPLNSO48, D_CPLNSO48.pdf",variation, Lincoln Solid Fence Panel,S_CPLNSO68.jpg,,CPLNSO48,S_CPLNSO68.jpg,"48""Hx96""W Lincoln Solid Fence Panel",12630,"48""Hx96""W ",,,,,,113.37
,,"Cedar Lincoln Solid Fence Panel - CPLNSO38, D_CPLNSO38.pdf",variation, Lincoln Solid Fence Panel,S_CPLNSO68-1.jpg,,CPLNSO38,S_CPLNSO68-1.jpg,"36""H x 96""W Lincoln Solid Fence Panel",12631,"36""H x 96""W ",,,,,,109.22
,,"Cedar Lincoln Solid Fence Panel - CPLNSO58, D_CPLNSO58.pdf",variation, Lincoln Solid Fence Panel,S_CPLNSO68.jpg,,CPLNSO58,S_CPLNSO68.jpg,"60""Hx96""W Lincoln Solid Fence Panel",12633,"60""Hx96""W ",,,,,,158.87
,,"Cedar Lincoln Solid Fence Panel - CPLNSO68, D_CPLNSO68.pdf",variation, Lincoln Solid Fence Panel,S_CPLNSO68.jpg,,CPLNSO68,S_CPLNSO68.jpg,"72""Hx96""W Lincoln Solid Fence Panel",12634,"72""Hx96""W ",,,,,,158.87
,,"Cedar Lincoln Solid Fence Panel - CPLNSO88, D_CPLNSO88.pdf",variation, Lincoln Solid Fence Panel,S_CPLNSO68.jpg,,CPLNSO88,S_CPLNSO68.jpg,"96""Hx96""W Lincoln Solid Fence Panel",12635,"96""Hx96""W ",,,,,,227.4
,,"Cedar Lincoln Solid Single Gate - WGLNSO44, D_WGLNSO44.pdf",variation, Lincoln Solid Single Gate,S_WGLNSO64.jpg,,WGLNSO44,S_WGLNSO64.jpg,"48""Hx48""W Lincoln Solid Single Gate",12638,"48""Hx48""W ",,,,,,238.47
,,"Cedar Lincoln Solid Single Gate - WGLNSO34, D_WGLNSO34.pdf",variation, Lincoln Solid Single Gate,S_WGLNSO64-1.jpg,,WGLNSO34,S_WGLNSO64-1.jpg,"36""H x 48""W Lincoln Solid Single Gate",12639,"36""H x 48""W ",,,,,,202.4
,,"Cedar Lincoln Solid Single Gate - WGLNSO54, D_WGLNSO54.pdf",variation, Lincoln Solid Single Gate,S_WGLNSO64.jpg,,WGLNSO54,S_WGLNSO64.jpg,"60""Hx48""W Lincoln Solid Single Gate",12640,"60""Hx48""W ",,,,,,288.16
,,"Cedar Lincoln Solid Single Gate - WGLNSO64, D_WGLNSO64.pdf",variation, Lincoln Solid Single Gate,S_WGLNSO64.jpg,,WGLNSO64,S_WGLNSO64.jpg,"72""Hx48""W Lincoln Solid Single Gate",12641,"72""Hx48""W ",,,,,,288.16
,,"Cedar Lincoln Solid Single Gate - WGLNSO84, D_WGLNSO84.pdf",variation, Lincoln Solid Single Gate,S_WGLNSO64.jpg,,WGLNSO84,S_WGLNSO64.jpg,"96""Hx48""W Lincoln Solid Single Gate",12642,"96""Hx48""W ",,,,,,365.62
,,"Cedar Lincoln Solid Double Gate - DDLNSO410, D_DDLNSO410.pdf",variation, Lincoln Solid Double Gate,S_DDLNSO610.jpg,,DDLNSO410,S_DDLNSO610.jpg,"48""Hx120""W Lincoln Solid Double Gate",12644,"48""Hx120""W ",,,,,,498.48
,,"Cedar Lincoln Solid Double Gate - DDLNSO310, D_DDLNSO310.pdf",variation, Lincoln Solid Double Gate,S_DDLNSO610-1.jpg,,DDLNSO310,S_DDLNSO610-1.jpg,"36""H x 120""W Lincoln Solid Double Gate",12645,"36""H x 120""W ",,,,,,427
,,"Cedar Lincoln Solid Double Gate - DDLNSO510, D_DDLNSO510.pdf",variation, Lincoln Solid Double Gate,S_DDLNSO610.jpg,,DDLNSO510,S_DDLNSO610.jpg,"60""Hx120""W Lincoln Solid Double Gate",12647,"60""Hx120""W ",,,,,,576.31
,,"Cedar Lincoln Solid Double Gate - DDLNSO610, D_DDLNSO610.pdf",variation, Lincoln Solid Double Gate,S_DDLNSO610.jpg,,DDLNSO610,S_DDLNSO610.jpg,"72""Hx120""W Lincoln Solid Double Gate",12648,"72""Hx120""W ",,,,,,597.86
,,"Cedar Lincoln Solid Double Gate - DDLNSO810, D_DDLNSO810.pdf",variation, Lincoln Solid Double Gate,S_DDLNSO610.jpg,,DDLNSO810,S_DDLNSO610.jpg,"96""Hx120""W Lincoln Solid Double Gate",12649,"96""Hx120""W ",,,,,,709.69
,,"Cedar Lincoln Solid Scalloped Fence Panel - CPLNSOSC48, D_CPLNSOSC48.pdf",variation, Lincoln Solid Scalloped Fence Panel,S_CPLNSOSC68.jpg,,CPLNSOSC48,S_CPLNSOSC68.jpg,"48""Hx96""W Lincoln Solid Scalloped Fence Panel",12651,"48""Hx96""W ",,,,,,118.59
,,"Cedar Lincoln Solid Scalloped Fence Panel - CPLNSOSC38, D_CPLNSOSC38.pdf",variation, Lincoln Solid Scalloped Fence Panel,S_CPLNSOSC68-1.jpg,,CPLNSOSC38,S_CPLNSOSC68-1.jpg,"36""H x 96""W Lincoln Solid Scalloped Fence Panel",12652,"36""H x 96""W ",,,,,,113.85
,,"Cedar Lincoln Solid Scalloped Fence Panel - CPLNSOSC58, D_CPLNSOSC58.pdf",variation, Lincoln Solid Scalloped Fence Panel,S_CPLNSOSC68.jpg,,CPLNSOSC58,S_CPLNSOSC68.jpg,"60""Hx96""W Lincoln Solid Scalloped Fence Panel",12654,"60""Hx96""W ",,,,,,164.09
,,"Cedar Lincoln Solid Scalloped Fence Panel - CPLNSOSC68, D_CPLNSOSC68.pdf",variation, Lincoln Solid Scalloped Fence Panel,S_CPLNSOSC68.jpg,,CPLNSOSC68,S_CPLNSOSC68.jpg,"72""Hx96""W Lincoln Solid Scalloped Fence Panel",12655,"72""Hx96""W ",,,,,,164.09
,,"Cedar Lincoln Solid Scalloped Fence Panel - CPLNSOSC88, D_CPLNSOSC88.pdf",variation, Lincoln Solid Scalloped Fence Panel,S_CPLNSOSC68.jpg,,CPLNSOSC88,S_CPLNSOSC68.jpg,"96""Hx96""W Lincoln Solid Scalloped Fence Panel",12656,"96""Hx96""W ",,,,,,232.62
,,"Cedar Lincoln Solid Scalloped Single Gate - WGLNSOSC44, D_WGLNSOSC44.pdf",variation, Lincoln Solid Scalloped Single Gate,S_WGLNSOSC64-e1479947376730.jpg,,WGLNSOSC44,S_WGLNSOSC64-e1479947376730.jpg,"48""Hx48""W Lincoln Solid Scalloped Single Gate",12658,"48""Hx48""W ",,,,,,245.81
,,"Cedar Lincoln Solid Scalloped Single Gate - WGLNSOSC34, D_WGLNSOSC34.pdf",variation, Lincoln Solid Scalloped Single Gate,S_WGLNSOSC64-1.jpg,,WGLNSOSC34,S_WGLNSOSC64-1.jpg,"36""H x 48""W Lincoln Solid Scalloped Single Gate",12659,"36""H x 48""W ",,,,,,207.96
,,"Cedar Lincoln Solid Scalloped Single Gate - WGLNSOSC54, D_WGLNSOSC54.pdf",variation, Lincoln Solid Scalloped Single Gate,S_WGLNSOSC64-e1479947376730.jpg,,WGLNSOSC54,S_WGLNSOSC64-e1479947376730.jpg,"60""Hx48""W Lincoln Solid Scalloped Single Gate",12661,"60""Hx48""W ",,,,,,295.5
,,"Cedar Lincoln Solid Scalloped Single Gate - WGLNSOSC64, D_WGLNSOSC64.pdf",variation, Lincoln Solid Scalloped Single Gate,S_WGLNSOSC64-e1479947376730.jpg,,WGLNSOSC64,S_WGLNSOSC64-e1479947376730.jpg,"72""Hx48""W Lincoln Solid Scalloped Single Gate",12662,"72""Hx48""W ",,,,,,306.28
,,"Cedar Lincoln Solid Scalloped Single Gate - WGLNSOSC84, D_WGLNSOSC84.pdf",variation, Lincoln Solid Scalloped Single Gate,S_WGLNSOSC64-e1479947376730.jpg,,WGLNSOSC84,S_WGLNSOSC64-e1479947376730.jpg,"96""Hx48""W Lincoln Solid Scalloped Single Gate",12663,"96""Hx48""W ",,,,,,351.41
,,"Cedar Lincoln Solid Scalloped Double Gate - DDLNSOSC410, D_DDLNSOSC410.pdf",variation, Lincoln Solid Scalloped Double Gate,S_DDLNSOSC610.jpg,,DDLNSOSC410,S_DDLNSOSC610.jpg,"48""Hx120""W Lincoln Solid Scalloped Double Gate",12665,"48""Hx120""W ",,,,,,504.83
,,"Cedar Lincoln Solid Scalloped Double Gate - DDLNSOSC310, D_DDLNSOSC310.pdf",variation, Lincoln Solid Scalloped Double Gate,S_DDLNSOSC610-1.jpg,,DDLNSOSC310,S_DDLNSOSC610-1.jpg,"36""H x 120""W Lincoln Solid Scalloped Double Gate",12666,"36""H x 120""W ",,,,,,431.14
,,"Cedar Lincoln Solid Scalloped Double Gate - DDLNSOSC510, D_DDLNSOSC510.pdf",variation, Lincoln Solid Scalloped Double Gate,S_DDLNSOSC610.jpg,,DDLNSOSC510,S_DDLNSOSC610.jpg,"60""Hx120""W Lincoln Solid Scalloped Double Gate",12668,"60""Hx120""W ",,,,,,583.66
,,"Cedar Lincoln Solid Scalloped Double Gate - DDLNSOSC610, D_DDLNSOSC610.pdf",variation, Lincoln Solid Scalloped Double Gate,S_DDLNSOSC610.jpg,,DDLNSOSC610,S_DDLNSOSC610.jpg,"72""Hx120""W Lincoln Solid Scalloped Double Gate",12669,"72""Hx120""W ",,,,,,605.21
,,"Cedar Lincoln Solid Scalloped Double Gate - DDLNSOSC810, D_DDLNSOSC810.pdf",variation, Lincoln Solid Scalloped Double Gate,S_DDLNSOSC610.jpg,,DDLNSOSC810,S_DDLNSOSC610.jpg,"96""Hx120""W Lincoln Solid Scalloped Double Gate",12670,"96""Hx120""W ",,,,,,717.03
,,"Cedar Dog Ear Solid Fence Panel - CPDESO48, D_CPDESO48.pdf",variation, Dog Ear Solid Fence Panel,S_CPDESO68.jpg,,CPDESO48,S_CPDESO68.jpg,"48""Hx96""W Dog Ear Solid Fence Panel",12672,"48""Hx96""W ",,,,,,113.37
,,"Cedar Dog Ear Solid Fence Panel - CPDESO38, D_CPDESO38.pdf",variation, Dog Ear Solid Fence Panel,S_CPDESO68.jpg,,CPDESO38,S_CPDESO68.jpg,"36""H x 96""W Dog Ear Solid Fence Panel",12673,"36""H x 96""W ",,,,,,109.22
,,"Cedar Dog Ear Solid Fence Panel - CPDESO58, D_CPDESO58.pdf",variation, Dog Ear Solid Fence Panel,S_CPDESO68.jpg,,CPDESO58,S_CPDESO68.jpg,"60""Hx96""W Dog Ear Solid Fence Panel",12674,"60""Hx96""W ",,,,,,158.87
,,"Cedar Dog Ear Solid Fence Panel - CPDESO68, D_CPDESO68.pdf",variation, Dog Ear Solid Fence Panel,S_CPDESO68.jpg,,CPDESO68,S_CPDESO68.jpg,"72""Hx96""W Dog Ear Solid Fence Panel",12675,"72""Hx96""W ",,,,,,158.87
,,"Cedar Dog Ear Solid Fence Panel - CPDESO88, D_CPDESO88.pdf",variation, Dog Ear Solid Fence Panel,S_CPDESO68.jpg,,CPDESO88,S_CPDESO68.jpg,"96""Hx96""W Dog Ear Solid Fence Panel",12676,"96""Hx96""W ",,,,,,227.4
,,"Cedar Dog Ear Solid Single Gate - WGDESO44, D_WGDESO44.pdf",variation, Dog Ear Solid Single Gate,S_WGDESO64.jpg,,WGDESO44,S_WGDESO64.jpg,"48""Hx48""W Dog Ear Solid Single Gate",12679,"48""Hx48""W ",,,,,,238.47
,,"Cedar Dog Ear Solid Single Gate - WGDESO34, D_WGDESO34.pdf",variation, Dog Ear Solid Single Gate,S_WGDESO64.jpg,,WGDESO34,S_WGDESO64.jpg,"36""H x 48""W Dog Ear Solid Single Gate",12680,"36""H x 48""W ",,,,,,202.4
,,"Cedar Dog Ear Solid Single Gate - WGDESO54, D_WGDESO54.pdf",variation, Dog Ear Solid Single Gate,S_WGDESO64.jpg,,WGDESO54,S_WGDESO64.jpg,"60""Hx48""W Dog Ear Solid Single Gate",12681,"60""Hx48""W ",,,,,,288.16
,,"Cedar Dog Ear Solid Single Gate - WGDESO64, D_WGDESO64.pdf",variation, Dog Ear Solid Single Gate,S_WGDESO64.jpg,,WGDESO64,S_WGDESO64.jpg,"72""Hx48""W Dog Ear Solid Single Gate",12682,"72""Hx48""W ",,,,,,288.16
,,"Cedar Dog Ear Solid Single Gate - WGDESO84, D_WGDESO84.pdf",variation, Dog Ear Solid Single Gate,S_WGDESO64.jpg,,WGDESO84,S_WGDESO64.jpg,"96""Hx48""W Dog Ear Solid Single Gate",12683,"96""Hx48""W ",,,,,,413.14
,,"Cedar Dog Ear Solid Single Gate - DDDESO410, D_DDDESO410.pdf",variation, Dog Ear Solid Double Gate,S_DDDESO610.jpg,,DDDESO410,S_DDDESO610.jpg,"48""Hx120""W Dog Ear Solid Double Gate",12685,"48""Hx120""W ",,,,,,498.48
,,"Cedar Dog Ear Solid Single Gate - DDDESO310, D_DDDESO310.pdf",variation, Dog Ear Solid Double Gate,S_DDDESO610.jpg,,DDDESO310,S_DDDESO610.jpg,"36""H x 120""W Dog Ear Solid Double Gate",12686,"36""H x 120""W ",,,,,,427
,,"Cedar Dog Ear Solid Single Gate - DDDESO510, D_DDDESO510.pdf",variation, Dog Ear Solid Double Gate,S_DDDESO610.jpg,,DDDESO510,S_DDDESO610.jpg,"60""Hx120""W Dog Ear Solid Double Gate",12687,"60""Hx120""W ",,,,,,576.31
,,"Cedar Dog Ear Solid Single Gate - DDDESO610, D_DDDESO610.pdf",variation, Dog Ear Solid Double Gate,S_DDDESO610.jpg,,DDDESO610,S_DDDESO610.jpg,"72""Hx120""W Dog Ear Solid Double Gate",12688,"72""Hx120""W ",,,,,,597.86
,,"Cedar Dog Ear Solid Single Gate - DDDESO810, D_DDDESO810.pdf",variation, Dog Ear Solid Double Gate,S_DDDESO610.jpg,,DDDESO810,S_DDDESO610.jpg,"96""Hx120""W Dog Ear Solid Double Gate",12689,"96""Hx120""W ",,,,,,710.48
,,"Cedar Dressed Contemporary Solid Fence Panel - CPCOSODR48, D_CPCOSODR48.pdf",variation, Dressed Contemporary Solid Fence Panel,S_CPCOSODR68.jpg,,CPCOSODR48,S_CPCOSODR68.jpg,"48""Hx96""W Dressed Contemporary Solid Fence Panel",12691,"48""Hx96""W ",,,,,,224.41
,,"Cedar Dressed Contemporary Solid Fence Panel - CPCOSODR38, D_CPCOSODR38.pdf",variation, Dressed Contemporary Solid Fence Panel,S_CPCOSODR68-1.jpg,,CPCOSODR38,S_CPCOSODR68-1.jpg,"36""H x 96""W Dressed Contemporary Solid Fence Panel",12692,"36""H x 96""W ",,,,,,146.42
,,"Cedar Dressed Contemporary Solid Fence Panel - CPCOSODR58, D_CPCOSODR58.pdf",variation, Dressed Contemporary Solid Fence Panel,S_CPCOSODR68.jpg,,CPCOSODR58,S_CPCOSODR68.jpg,"60""Hx96""W Dressed Contemporary Solid Fence Panel",12693,"60""Hx96""W ",,,,,,236.76
,,"Cedar Dressed Contemporary Solid Fence Panel - CPCOSODR68, D_CPCOSODR68.pdf",variation, Dressed Contemporary Solid Fence Panel,S_CPCOSODR68.jpg,,CPCOSODR68,S_CPCOSODR68.jpg,"72""Hx96""W Dressed Contemporary Solid Fence Panel",12694,"72""Hx96""W ",,,,,,236.76
,,"Cedar Dressed Contemporary Solid Fence Panel - CPCOSODR88, D_CPCOSODR88.pdf",variation, Dressed Contemporary Solid Fence Panel,S_CPCOSODR68.jpg,,CPCOSODR88,S_CPCOSODR68.jpg,"96""Hx96""W Dressed Contemporary Solid Fence Panel",12695,"96""Hx96""W ",,,,,,346.79
,,"Cedar Dressed Contemporary Solid Single Gate - WGCOSODR54, D_WGCOSODR54.pdf",variation, Dressed Contemporary Solid Single Gate,S_WGCOSODR64.jpg,,WGCOSODR54,S_WGCOSODR64.jpg,"60""Hx48""W Dressed Contemporary Solid Single Gate",12698,"60""Hx48""W ",,,,,,387.47
,,"Cedar Dressed Contemporary Solid Single Gate - WGCOSODR44, D_WGCOSODR44.pdf",variation, Dressed Contemporary Solid Single Gate,S_WGCOSODR64.jpg,,WGCOSODR44,S_WGCOSODR64.jpg,"48""H x 48""W Dressed Contemporary Solid Single Gate",12699,"48""H x 48""W ",,,,,,327.2
,,"Cedar Dressed Contemporary Solid Single Gate - WGCOSODR64, D_WGCOSODR64.pdf",variation, Dressed Contemporary Solid Single Gate,S_WGCOSODR64.jpg,,WGCOSODR64,S_WGCOSODR64.jpg,"72""Hx48""W Dressed Contemporary Solid Single Gate",12700,"72""Hx48""W ",,,,,,375.12
,,"Cedar Dressed Contemporary Solid Single Gate - WGCOSODR84, D_WGCOSODR84.pdf",variation, Dressed Contemporary Solid Single Gate,S_WGCOSODR64.jpg,,WGCOSODR84,S_WGCOSODR64.jpg,"96""Hx48""W Dressed Contemporary Solid Single Gate",12701,"96""Hx48""W ",,,,,,511.91
,,"Cedar Dressed Contemporary Solid Double Gate - DDCOSODR510, D_DDCOSODR510.pdf",variation, Dressed Contemporary Solid Double Gate,S_DDCOSODR610.jpg,,DDCOSODR510,S_DDCOSODR610.jpg,"60""Hx120""W Dressed Contemporary Solid Double Gate",12703,"60""Hx120""W ",,,,,,816.22
,,"Cedar Dressed Contemporary Solid Double Gate - DDCOSODR410, D_DDCOSODR410.pdf",variation, Dressed Contemporary Solid Double Gate,S_DDCOSODR610.jpg,,DDCOSODR410,S_DDCOSODR610.jpg,"48""H x 120""W Dressed Contemporary Solid Double Gate",12704,"48""H x 120""W ",,,,,,726.64
,,Cedar Dressed Contemporary Solid Double Gate - DDCOSODRSTELL20,variation, Dressed Contemporary Solid Double Gate,S_DDCOSODR610.jpg,,DDCOSODRSTELL20,S_DDCOSODR610.jpg,"60""Hx240""W Dressed Contemporary Solid Double Gate",12705,"60""Hx240""W ",,,,,,7357.07
,,Cedar Dressed Contemporary Solid Double Gate - DDCOSODRSTELL14,variation, Dressed Contemporary Solid Double Gate,S_DDCOSODR610.jpg,,DDCOSODRSTELL14,S_DDCOSODR610.jpg,"60""Hx168""W Dressed Contemporary Solid Double Gate",12706,"60""Hx168""W ",,,,,,4734.1
,,"Cedar Dressed Contemporary Solid Double Gate - DDCOSODR610, D_DDCOSODR610.pdf",variation, Dressed Contemporary Solid Double Gate,S_DDCOSODR610.jpg,,DDCOSODR610,S_DDCOSODR610.jpg,"72""Hx120""W Dressed Contemporary Solid Double Gate",12707,"72""Hx120""W ",,,,,,840.91
,,"Cedar Dressed Contemporary Solid Double Gate - DDCOSODR810, D_DDCOSODR810.pdf",variation, Dressed Contemporary Solid Double Gate,S_DDCOSODR610.jpg,,DDCOSODR810,S_DDCOSODR610.jpg,"96""Hx120""W Dressed Contemporary Solid Double Gate",12708,"96""Hx120""W ",,,,,,1107.69
,,"Cedar Homestead Fence Panel - CPHSSO48, D_CPHSSO48.pdf",variation, Homestead Fence Panel,S_CPHSSO68.jpg,,CPHSSO48,S_CPHSSO68.jpg,"48""Hx96""W Homestead Fence Panel",12710,"48""Hx96""W ",,,,,,107.32
,,"Cedar Homestead Fence Panel - CPHSSO38, D_CPHSSO38.pdf",variation, Homestead Fence Panel,S_CPHSSO68.jpg,,CPHSSO38,S_CPHSSO68.jpg,"36""H x 96""W Homestead Fence Panel",12711,"36""H x 96""W ",,,,,,103.83
,,"Cedar Homestead Fence Panel - CPHSSO58, D_CPHSSO58.pdf",variation, Homestead Fence Panel,S_CPHSSO68.jpg,,CPHSSO58,S_CPHSSO68.jpg,"60""Hx96""W Homestead Fence Panel",12712,"60""Hx96""W ",,,,,,152.82
